"V1" "V2" "V3" "V5" "V6"
"354" 0.0634676149522354 0.440183246073298 0.602431653113507 0.495185619243854 0.6
"355" 0.677412295281108 0.547622825109736 0.642215890344502 0.568169002390323 0.7
"356" 0.370206596202787 0.351415051906227 0.385075500405528 0.271156473717708 0.5
"357" 0.396346984697818 0.342976007897474 0.328280459090944 0.217565361185825 0.5
"358" 0.666573517258028 0.481250884392246 0.746861034095688 0.758194128634802 0.6
"359" 0.179513523673849 0.466841186736475 0.642215890344502 0.0994668458781365 0.5
"360" 0 0.777850494473531 0.49778650936232 0.931353390248937 0.7
"361" 0.655675667221259 0.557068062827225 0.716462801421065 0.931353390248937 0.6
"362" 0.0634676149522354 0.49646112080667 0.552322571875593 0.758194128634802 0.7
"363" 0.633696083792089 0.302046644455021 0.530499436299989 0.53269085304322 0.5
"364" 0.813566615881486 0.323298429319372 0.664672367784824 0.495185619243854 0.5
"365" 0.893637461175402 0.2891215823153 0.642215890344502 0.877706630636264 0.6
"366" 0.495793640609848 0.255270229092219 0.389076924440191 0.271156473717708 0.5
"367" 0.287639235518395 0.466841186736475 0.43774979339998 0.189464000332259 0.5
"368" 0.21221676089642 0.440183246073298 0.560027224033637 0.53269085304322 0.7
"369" 0.144674876171709 0.466841186736475 0.611817657669879 0.271156473717708 0.6
"370" 0.315948554359728 0.342976007897474 0.229001136065662 0.189464000332259 0.5
"371" 0.772539513544533 0.795811518324607 0.925753088923437 0.692500967723088 0.6
"372" 0.243313169500131 0.342976007897474 0.214249310783385 0.244783989555772 0.5
"373" 0.409202344033358 0.538459534786799 0.463323835516753 0.368853410333516 0.4
"374" 0.0634676149522354 0.538459534786799 0.653199959947014 0.217565361185825 0.6
"375" 0.577586959006651 0.433930148880701 0.381135169205889 0.321500095697779 0.5
"376" 0.343435260591747 0.433930148880701 0.261304076133389 0.244783989555772 0.5
"377" 0 0.416064156901853 0.576162895421524 0.321500095697779 0.5
"378" 0.409202344033358 0.453170447934846 0.377254093357297 0.585193264430183 0.6
"379" 0.730772488867881 0.265814093210883 0.164140229545472 0.189464000332259 0.5
"380" 0.434519921604966 0.351415051906227 0.576162895421524 0.189464000332259 0.6
"381" 0.495793640609848 0.446594649523936 0.447677428124407 0.244783989555772 0.6
"382" 0.611459327144555 0.421875985617864 0.401467464446407 0.244783989555772 0.5
"383" 0.677412295281108 0.587231886505658 0.560027224033637 0.368853410333516 0.6
"384" 0.566149299873861 0.123028494071211 0.287134283710751 0.0994668458781365 0.6
"385" 0.0860241960527671 0.440183246073298 0.491713601398635 0.550674036574378 0.6
"386" 0.301904557093806 0.557068062827225 0.746861034095688 0.475624239854498 0.7
"387" 0.273133964380948 0.416064156901853 0.463323835516753 0.296717525726709 0.5
"388" 0.0634676149522354 0.49646112080667 0.295415850291516 0.585193264430183 0.6
"389" 0.434519921604966 0.427829566253778 0.181585157668097 0.217565361185825 0.5
"390" 0.64471709944626 0.529565753002772 0.576162895421524 0.770388255517677 0.6
"391" 0.762169733727708 0.416064156901853 0.800449988462208 0.244783989555772 0.6
"392" 0.893637461175402 0.744083769633508 0 0.758194128634802 0.7
"393" 0.273133964380948 0.369382048828088 0.43292560284213 0.391482165284774 0.5
"394" 0.126184840990427 0.481250884392246 0.702508771767431 0.475624239854498 0.6
"395" 0.554634086925582 0.481250884392246 0.309837852295225 0.475624239854498 0.5
"396" 0.600239642845211 0.587231886505658 0.689270655694506 0.585193264430183 0.5
"397" 0.782863100125991 0.481250884392246 0.925753088923437 0.345535478047034 0.6
"398" 0.666573517258028 0.481250884392246 0.485780312957075 0.568169002390323 0.7
"399" 0.0860241960527671 0.473949970913322 0.576162895421524 0.455495881352293 0.6
"400" 0.611459327144555 0.378957865868861 0.746861034095688 0.296717525726709 0.5
"401" 0.495793640609848 0.35576643397324 0.458002272131325 0.368853410333516 0.7
"402" 0.434519921604966 0.298728047419147 0.405733457115571 0.413448636538203 0.5
"403" 0.803375698028507 0.459917046304481 0.763517566771068 0.271156473717708 0.5
"404" 0.793141504367769 0.512540513587634 0.510378600866757 0.0994668458781365 0.5
"405" 0.655675667221259 0.609016870273415 0.458002272131325 0.271156473717708 0.5
"406" 0.434519921604966 0.0347299291039416 0.447677428124407 0.217565361185825 0.5
"407" 0 0.374117914864557 0.576162895421524 0.368853410333516 0.6
"408" 0.258367091191525 0.63230426671481 0.664672367784824 0.345535478047034 0.6
"409" 0.588949607655959 0.315947182982647 0.567968979267939 0.271156473717708 0.5
"410" 0.531360013531378 0.427829566253778 0.358678691765567 0.244783989555772 0.5
"411" 0.383351080912705 0.566808464223386 0.49778650936232 0.217565361185825 0.5
"412" 0.45935474306395 0.0437912588208513 0.423539598285758 0.189464000332259 0.5
"413" 0.853915038368605 0.312374614669472 0.763517566771068 0.692500967723088 0.7
"414" 0.531360013531378 0.440183246073298 0.312821546570886 0.244783989555772 0.6
"415" 0.32978740119747 0.512540513587634 0.602431653113507 0.244783989555772 0.6
"416" 0.409202344033358 0.512540513587634 0.689270655694506 0.345535478047034 0.5
"417" 0.196092761971144 0.416064156901853 0.254033548014381 0.321500095697779 0.5
"418" 0.0860241960527671 0.36020942408377 0.276490025454702 0.391482165284774 0.5
"419" 0.863902436796457 0.440183246073298 0.925753088923437 0.568169002390323 0.5
"420" 0.0377380696367257 0.32708110947322 0.43292560284213 0.617895882254132 0.6
"421" 0.730772488867881 0.504387582036723 0.868162710522254 0.413448636538203 0.7
"422" 0.0634676149522354 0.744083769633508 0.843564422612572 0.244783989555772 0.5
"423" 0 0.440183246073298 0.552322571875593 0.244783989555772 0.5
"424" 0 0.459917046304481 0.485780312957075 0.601763558267245 0.5
"425" 0.483749604067474 0.547622825109736 0.602431653113507 0.601763558267245 0.7
"426" 0.45935474306395 0.453170447934846 0.341350931974893 0.321500095697779 0.5
"427" 0.588949607655959 0.440183246073298 0.428189934555892 0.550674036574378 0.6
"428" 0.720206959297661 0.323298429319372 0.653199959947014 0.391482165284774 0.6
"429" 0.32978740119747 0.440183246073298 0.544841274712324 0.0994668458781365 0.6
"430" 0.315948554359728 0.488751822897989 0.843564422612572 0.633605536152689 0.5
"431" 0.961779750418781 0.416064156901853 0.491713601398635 0.633605536152689 0.7
"432" 0.600239642845211 0.446594649523936 1 0.706304739114956 0.6
"433" 0.0860241960527671 0.383905371339926 0.689270655694506 0.271156473717708 0.5
"434" 0.196092761971144 0.286030806586236 0.49778650936232 0.244783989555772 0.5
"435" 0.600239642845211 0.760622573636784 0.377254093357297 0.617895882254132 0.5
"436" 0.383351080912705 0.473949970913322 0.328280459090944 0.244783989555772 0.6
"437" 0.409202344033358 0.609016870273415 0.452788222465574 0.931353390248937 0.8
"438" 0.315948554359728 0.488751822897989 0.716462801421065 0.160441319476384 0.6
"439" 0.577586959006651 0.440183246073298 0.418971573188496 0.0994668458781365 0.6
"440" 0.698918830528897 0.416064156901853 0.348143078714388 0.296717525726709 0.5
"441" 0.709589507014902 0.312374614669472 0.800449988462208 0.648907157422786 0.5
"442" 0.495793640609848 0.446594649523936 0.385075500405528 0.244783989555772 0.6
"443" 0.396346984697818 0.440183246073298 0.229001136065662 0.550674036574378 0.5
"444" 0.741287341026795 0.609016870273415 0.868162710522254 0.550674036574378 0.7
"445" 0.0860241960527671 0.446594649523936 0.821107945172251 0.745698918914987 0.5
"446" 0.853915038368605 0.265814093210883 0.50400576645403 0.78229089557135 0.6
"447" 0.611459327144555 0.488751822897989 0.800449988462208 0.732892632189337 0.7
"448" 0.409202344033358 0.399430302300857 0.602431653113507 0.413448636538203 0.5
"449" 0.434519921604966 0.394137712200539 0.653199959947014 0.217565361185825 0.5
"450" 0 0.712914485165794 0.731214626703342 0.550674036574378 0.6
"451" 0.483749604067474 0.481250884392246 0.642215890344502 0.633605536152689 0.8
"452" 0.179513523673849 0.319587800216072 0.485780312957075 0.568169002390323 0.5
"453" 0.0634676149522354 0.416064156901853 0.576162895421524 0.475624239854498 0.6
"454" 0.383351080912705 0.315947182982647 0.358678691765567 0.160441319476384 0.5
"455" 0.446994834730976 0.421875985617864 0.298236497824529 0.321500095697779 0.6
"456" 0.370206596202787 0.440183246073298 0.544841274712324 0.244783989555772 0.5
"457" 0.356904626989109 0.504387582036723 0.452788222465574 0.160441319476384 0.6
"458" 0.863902436796457 0.35576643397324 0.362288354527462 1 0.5
"459" 0.383351080912705 0.338883071553229 0.611817657669879 0.413448636538203 0.6
"460" 0.483749604067474 0.440183246073298 0.334732962181678 0.244783989555772 0.6
